Bonne Nouvelle;2.348428667867017, 48.87049007203075;Strasbourg - Saint-Denis;2.3537315826731837, 48.869349679171926;9 variant 5;2:29;9.352982627763419
Strasbourg - Saint-Denis;2.3537315826731837, 48.869349679171926;République;2.3631211111325285, 48.86739447922248;9 variant 5;4:18;16.187446848994295
République;2.3631211111325285, 48.86739447922248;Oberkampf;2.3681558453945515, 48.86477709852134;9 variant 5;4:39;17.549832136996013
Oberkampf;2.3681558453945515, 48.86477709852134;Saint-Ambroise;2.3738805382115475, 48.86141665790915;9 variant 5;5:54;22.26498339186222
Saint-Ambroise;2.3738805382115475, 48.86141665790915;Voltaire;2.3800316941488044, 48.85766243438601;9 variant 5;6:34;24.767588504093958
Voltaire;2.3800316941488044, 48.85766243438601;Charonne;2.384782396448888, 48.854939443448494;9 variant 5;4:47;18.018799767471176
Charonne;2.384782396448888, 48.854939443448494;Rue des Boulets;2.3891047050322425, 48.85221407333194;9 variant 5;4:45;17.901615039359495
Rue des Boulets;2.3891047050322425, 48.85221407333194;Nation;2.3959437210498136, 48.84888521841715;9 variant 5;5:54;22.26044885795835
Nation;2.3959437210498136, 48.84888521841715;Buzenval;2.401170769368413, 48.85176243983227;9 variant 5;5:3;19.043689058459652
Buzenval;2.401170769368413, 48.85176243983227;Maraîchers;2.4060490065790447, 48.85265013095636;9 variant 5;1:59;7.4668352579139095
Maraîchers;2.4060490065790447, 48.85265013095636;Porte de Montreuil;2.410718154027495, 48.85348263120656;9 variant 5;1:53;7.081148138419256
Porte de Montreuil;2.410718154027495, 48.85348263120656;Robespierre;2.422973086496352, 48.85567380855032;9 variant 5;4:58;18.69205815975716
Robespierre;2.422973086496352, 48.85567380855032;Croix de Chavaux;2.4358546126745826, 48.857992585158016;9 variant 5;5:16;19.84341203993051
Croix de Chavaux;2.4358546126745826, 48.857992585158016;Mairie de Montreuil;2.4418193772459085, 48.8622744369706;9 variant 5;7:25;27.988289976512963
Porte de Saint-Cloud;2.2570461929221506, 48.83795840561949;Exelmans;2.259800845144346, 48.84258027627653;9 variant 6;7:50;29.555769588514867
Exelmans;2.259800845144346, 48.84258027627653;Michel-Ange - Molitor;2.261631583355701, 48.844880488259605;9 variant 6;3:55;14.75663644319498
Michel-Ange - Molitor;2.261631583355701, 48.844880488259605;Michel-Ange - Auteuil;2.2639392129884905, 48.84767825351756;9 variant 6;4:46;17.962288921720702
Michel-Ange - Auteuil;2.2639392129884905, 48.84767825351756;Jasmin;2.268219083521012, 48.85246214784456;9 variant 6;8:10;30.768862931521134
Jasmin;2.268219083521012, 48.85246214784456;Ranelagh;2.270032697561899, 48.855306214887065;9 variant 6;4:50;18.2118914303379
Ranelagh;2.270032697561899, 48.855306214887065;La Muette;2.2740962446697224, 48.85809196689865;9 variant 6;4:50;18.23266717005272
La Muette;2.2740962446697224, 48.85809196689865;Rue de la Pompe;2.2778858979590564, 48.863951708879945;9 variant 6;9:57;37.54576331157586
Rue de la Pompe;2.2778858979590564, 48.863951708879945;Trocadéro;2.28683987979629, 48.863088061116;9 variant 6;2:56;11.052476534790076
Trocadéro;2.28683987979629, 48.863088061116;Iéna;2.293906396859107, 48.86468583928868;9 variant 6;3:22;12.692323045122745
Iéna;2.293906396859107, 48.86468583928868;Alma - Marceau;2.30110435239267, 48.86464714790582;9 variant 6;2:4;7.761405324959497
Alma - Marceau;2.30110435239267, 48.86464714790582;Franklin D. Roosevelt;2.3095735420193506, 48.86866242617973;9 variant 6;7:13;27.196439666568537
Franklin D. Roosevelt;2.3095735420193506, 48.86866242617973;Saint-Philippe du Roule;2.3101372056878247, 48.87215513107743;9 variant 6;5:54;22.260876254599193
Saint-Philippe du Roule;2.3101372056878247, 48.87215513107743;Miromesnil;2.3146768238242688, 48.87369210197914;9 variant 6;2:56;11.053372023378357
Miromesnil;2.3146768238242688, 48.87369210197914;Saint-Augustin;2.3210135978086, 48.87454661293485;9 variant 6;2:24;9.030641386331522
Saint-Augustin;2.3210135978086, 48.87454661293485;Havre-Caumartin;2.327651103418782, 48.87366675194512;9 variant 6;2:30;9.400718759812753
Havre-Caumartin;2.327651103418782, 48.87366675194512;Chaussée d'Antin - La Fayette;2.333970457594147, 48.87280723715393;9 variant 6;2:24;9.006355477598065
Chaussée d'Antin - La Fayette;2.333970457594147, 48.87280723715393;Richelieu - Drouot;2.3385912215385414, 48.87213587031796;9 variant 6;1:48;6.737973544782673
Richelieu - Drouot;2.3385912215385414, 48.87213587031796;Grands Boulevards;2.34320726640509, 48.87150476976272;9 variant 6;1:45;6.559000309709963
Grands Boulevards;2.34320726640509, 48.87150476976272;Bonne Nouvelle;2.348428667867017, 48.87049007203075;9 variant 6;2:19;8.7083604060617
Bonne Nouvelle;2.348428667867017, 48.87049007203075;Strasbourg - Saint-Denis;2.3537315826731837, 48.869349679171926;9 variant 6;2:29;9.352982627763419
Strasbourg - Saint-Denis;2.3537315826731837, 48.869349679171926;République;2.3631211111325285, 48.86739447922248;9 variant 6;4:18;16.187446848994295
République;2.3631211111325285, 48.86739447922248;Oberkampf;2.3681558453945515, 48.86477709852134;9 variant 6;4:39;17.549832136996013
Oberkampf;2.3681558453945515, 48.86477709852134;Saint-Ambroise;2.3738805382115475, 48.86141665790915;9 variant 6;5:54;22.26498339186222
Saint-Ambroise;2.3738805382115475, 48.86141665790915;Voltaire;2.3800316941488044, 48.85766243438601;9 variant 6;6:34;24.767588504093958
Voltaire;2.3800316941488044, 48.85766243438601;Charonne;2.384782396448888, 48.854939443448494;9 variant 6;4:47;18.018799767471176
Charonne;2.384782396448888, 48.854939443448494;Rue des Boulets;2.3891047050322425, 48.85221407333194;9 variant 6;4:45;17.901615039359495
Rue des Boulets;2.3891047050322425, 48.85221407333194;Nation;2.3959437210498136, 48.84888521841715;9 variant 6;5:54;22.26044885795835
Nation;2.3959437210498136, 48.84888521841715;Buzenval;2.401170769368413, 48.85176243983227;9 variant 6;5:3;19.043689058459652
Buzenval;2.401170769368413, 48.85176243983227;Maraîchers;2.4060490065790447, 48.85265013095636;9 variant 6;1:59;7.4668352579139095
Maraîchers;2.4060490065790447, 48.85265013095636;Porte de Montreuil;2.410718154027495, 48.85348263120656;9 variant 6;1:53;7.081148138419256
Porte de Montreuil;2.410718154027495, 48.85348263120656;Robespierre;2.422973086496352, 48.85567380855032;9 variant 6;4:58;18.69205815975716
Robespierre;2.422973086496352, 48.85567380855032;Croix de Chavaux;2.4358546126745826, 48.857992585158016;9 variant 6;5:16;19.84341203993051
Croix de Chavaux;2.4358546126745826, 48.857992585158016;Mairie de Montreuil;2.4418193772459085, 48.8622744369706;9 variant 6;7:25;27.988289976512963
Porte de Montreuil;2.410718154027495, 48.85348263120656;Robespierre;2.422973086496352, 48.85567380855032;9 variant 7;4:58;18.69205815975716
Robespierre;2.422973086496352, 48.85567380855032;Croix de Chavaux;2.4358546126745826, 48.857992585158016;9 variant 7;5:16;19.84341203993051
Croix de Chavaux;2.4358546126745826, 48.857992585158016;Mairie de Montreuil;2.4418193772459085, 48.8622744369706;9 variant 7;7:25;27.988289976512963
Nation;2.395921369214201, 48.84897953767452;Rue des Boulets;2.389429968854563, 48.85236862327955;9 variant 8;5:59;22.52741660509041
Rue des Boulets;2.389429968854563, 48.85236862327955;Charonne;2.3848878986690423, 48.85500743705073;9 variant 8;4:37;17.42499481107835
Charonne;2.3848878986690423, 48.85500743705073;Voltaire;2.3802080115879227, 48.857735295553454;9 variant 8;4:47;18.029757283652334
Voltaire;2.3802080115879227, 48.857735295553454;Saint-Ambroise;2.373996451922189, 48.861480218467655;9 variant 8;6:34;24.727580990449297
Saint-Ambroise;2.373996451922189, 48.861480218467655;Oberkampf;2.3682236708807456, 48.86487188759515;9 variant 8;5:58;22.471179737520714
Oberkampf;2.3682236708807456, 48.86487188759515;République;2.3633023407804536, 48.86751235781114;9 variant 8;4:41;17.65293860651081
République;2.3633023407804536, 48.86751235781114;Strasbourg - Saint-Denis;2.3538223820093616, 48.86950305730265;9 variant 8;4:22;16.430333606127178
Strasbourg - Saint-Denis;2.3538223820093616, 48.86950305730265;Bonne Nouvelle;2.3484940979375373, 48.8706433160169;9 variant 8;2:29;9.373327757160897
Bonne Nouvelle;2.3484940979375373, 48.8706433160169;Grands Boulevards;2.34320726640509, 48.87150476976272;9 variant 8;2:9;8.065626285143438
Grands Boulevards;2.34320726640509, 48.87150476976272;Richelieu - Drouot;2.3386163553228103, 48.87223943327036;9 variant 8;1:51;6.963137907463459
Richelieu - Drouot;2.3386163553228103, 48.87223943327036;Chaussée d'Antin - La Fayette;2.334000835220775, 48.87288385004922;9 variant 8;1:46;6.627715119069851
Chaussée d'Antin - La Fayette;2.334000835220775, 48.87288385004922;Havre-Caumartin;2.327677208279404, 48.8737568325288;9 variant 8;2:25;9.065205953991063
Havre-Caumartin;2.327677208279404, 48.8737568325288;Saint-Augustin;2.321031570403537, 48.874632152132925;9 variant 8;2:30;9.393876156742154
Saint-Augustin;2.321031570403537, 48.874632152132925;Miromesnil;2.3146430401104467, 48.8737728492328;9 variant 8;2:25;9.09866480123567
Miromesnil;2.3146430401104467, 48.8737728492328;Saint-Philippe du Roule;2.310001699600818, 48.87215435003593;9 variant 8;3:4;11.568180639167714
Saint-Philippe du Roule;2.310001699600818, 48.87215435003593;Franklin D. Roosevelt;2.309488192337113, 48.86872488799857;9 variant 8;5:48;21.85658883407376
Franklin D. Roosevelt;2.309488192337113, 48.86872488799857;Alma - Marceau;2.301130527470699, 48.8647282422178;9 variant 8;7:10;27.044880957299778
Alma - Marceau;2.301130527470699, 48.8647282422178;Iéna;2.2938642256822708, 48.864780022257456;9 variant 8;2:5;7.8420890477327125
Iéna;2.2938642256822708, 48.864780022257456;Trocadéro;2.286826249801301, 48.86308797989344;9 variant 8;3:30;13.162459426524965
Trocadéro;2.286826249801301, 48.86308797989344;Rue de la Pompe;2.277916063289398, 48.86403732937509;9 variant 8;3:0;11.296586260661021
Rue de la Pompe;2.277916063289398, 48.86403732937509;La Muette;2.2740962446697224, 48.85809196689865;9 variant 8;10:6;38.09165458608577
La Muette;2.2740962446697224, 48.85809196689865;Ranelagh;2.269948157934635, 48.85550355839564;9 variant 8;4:31;17.03343229228685
Ranelagh;2.269948157934635, 48.85550355839564;Jasmin;2.267933291647067, 48.85243341872557;9 variant 8;5:13;19.665531775813484
Jasmin;2.267933291647067, 48.85243341872557;Michel-Ange - Auteuil;2.2638093220226634, 48.84770893216831;9 variant 8;8:3;30.373045982574123
Michel-Ange - Auteuil;2.2638093220226634, 48.84770893216831;Michel-Ange - Molitor;2.261511916905205, 48.84491122756327;9 variant 8;4:46;17.96074699675395
Michel-Ange - Molitor;2.261511916905205, 48.84491122756327;Exelmans;2.25967486021195, 48.842624465259945;9 variant 8;3:54;14.672302435561928
Exelmans;2.25967486021195, 48.842624465259945;Porte de Saint-Cloud;2.2567894964207142, 48.83799728287381;9 variant 8;7:51;29.60018970411263
Porte de Saint-Cloud;2.2567894964207142, 48.83799728287381;Marcel Sembat;2.24346821405889, 48.83380810724753;9 variant 8;7:45;29.239885687423257
Marcel Sembat;2.24346821405889, 48.83380810724753;Billancourt;2.237891101038026, 48.83191997405451;9 variant 8;3:27;12.986724479727725
Billancourt;2.237891101038026, 48.83191997405451;Pont de Sèvres;2.230505217088554, 48.82966919074605;9 variant 8;4:10;15.696879516707947
Havre-Caumartin;2.327651103418782, 48.87366675194512;Chaussée d'Antin - La Fayette;2.333970457594147, 48.87280723715393;9 variant 9;2:24;9.006355477598065
Chaussée d'Antin - La Fayette;2.333970457594147, 48.87280723715393;Richelieu - Drouot;2.3385912215385414, 48.87213587031796;9 variant 9;1:48;6.737973544782673
Richelieu - Drouot;2.3385912215385414, 48.87213587031796;Grands Boulevards;2.34320726640509, 48.87150476976272;9 variant 9;1:45;6.559000309709963
Grands Boulevards;2.34320726640509, 48.87150476976272;Bonne Nouvelle;2.348428667867017, 48.87049007203075;9 variant 9;2:19;8.7083604060617
Bonne Nouvelle;2.348428667867017, 48.87049007203075;Strasbourg - Saint-Denis;2.3537315826731837, 48.869349679171926;9 variant 9;2:29;9.352982627763419
Strasbourg - Saint-Denis;2.3537315826731837, 48.869349679171926;République;2.3631211111325285, 48.86739447922248;9 variant 9;4:18;16.187446848994295
République;2.3631211111325285, 48.86739447922248;Oberkampf;2.3681558453945515, 48.86477709852134;9 variant 9;4:39;17.549832136996013
Oberkampf;2.3681558453945515, 48.86477709852134;Saint-Ambroise;2.3738805382115475, 48.86141665790915;9 variant 9;5:54;22.26498339186222
Saint-Ambroise;2.3738805382115475, 48.86141665790915;Voltaire;2.3800316941488044, 48.85766243438601;9 variant 9;6:34;24.767588504093958
Voltaire;2.3800316941488044, 48.85766243438601;Charonne;2.384782396448888, 48.854939443448494;9 variant 9;4:47;18.018799767471176
Charonne;2.384782396448888, 48.854939443448494;Rue des Boulets;2.3891047050322425, 48.85221407333194;9 variant 9;4:45;17.901615039359495
Rue des Boulets;2.3891047050322425, 48.85221407333194;Nation;2.3959437210498136, 48.84888521841715;9 variant 9;5:54;22.26044885795835
Nation;2.3959437210498136, 48.84888521841715;Buzenval;2.401170769368413, 48.85176243983227;9 variant 9;5:3;19.043689058459652
Buzenval;2.401170769368413, 48.85176243983227;Maraîchers;2.4060490065790447, 48.85265013095636;9 variant 9;1:59;7.4668352579139095
Maraîchers;2.4060490065790447, 48.85265013095636;Porte de Montreuil;2.410718154027495, 48.85348263120656;9 variant 9;1:53;7.081148138419256
Porte de Montreuil;2.410718154027495, 48.85348263120656;Robespierre;2.422973086496352, 48.85567380855032;9 variant 9;4:58;18.69205815975716
Robespierre;2.422973086496352, 48.85567380855032;Croix de Chavaux;2.4358546126745826, 48.857992585158016;9 variant 9;5:16;19.84341203993051
Croix de Chavaux;2.4358546126745826, 48.857992585158016;Mairie de Montreuil;2.4418193772459085, 48.8622744369706;9 variant 9;7:25;27.988289976512963
Mairie d'Ivry;2.383498053635828, 48.811210093393306;Pierre et Marie Curie;2.377362970985953, 48.81587757774557;7 variant 1;7:59;30.095434390550675
Pierre et Marie Curie;2.377362970985953, 48.81587757774557;Porte d'Ivry;2.3695112543194927, 48.821489035562834;7 variant 1;9:37;36.28171482393774
Porte d'Ivry;2.3695112543194927, 48.821489035562834;Porte de Choisy;2.3646245490007405, 48.8201320892324;7 variant 1;2:31;9.49075459366774
Porte de Choisy;2.3646245490007405, 48.8201320892324;Porte d'Italie;2.3595297331071694, 48.81910659655869;7 variant 1;2:3;7.684047412556097
Porte d'Italie;2.3595297331071694, 48.81910659655869;Maison Blanche;2.3585387043161337, 48.82216816831483;7 variant 1;5:11;19.52139012101526
Maison Blanche;2.3585387043161337, 48.82216816831483;Tolbiac;2.357318439213192, 48.82613686175372;7 variant 1;6:43;25.304455023937955
Tolbiac;2.357318439213192, 48.82613686175372;Place d'Italie;2.355330902236442, 48.83154938471729;7 variant 1;9:9;34.52473565791968
Place d'Italie;2.355330902236442, 48.83154938471729;Les Gobelins;2.3525311653622043, 48.83589170669027;7 variant 1;7:22;27.77512904184931
Les Gobelins;2.3525311653622043, 48.83589170669027;Censier - Daubenton;2.351626572605499, 48.84022624851393;7 variant 1;7:20;27.62763756902299
Censier - Daubenton;2.351626572605499, 48.84022624851393;Place Monge;2.3521548685787708, 48.842666385642886;7 variant 1;4:8;15.553902539615244
Place Monge;2.3521548685787708, 48.842666385642886;Jussieu;2.354798309820857, 48.84596333903808;7 variant 1;5:37;21.15437431772121
Jussieu;2.354798309820857, 48.84596333903808;Sully - Morland;2.361853169697248, 48.85127140839376;7 variant 1;9:9;34.512525957713066
Sully - Morland;2.361853169697248, 48.85127140839376;Pont Marie (Cité des Arts);2.357376669044404, 48.85345986042778;7 variant 1;3:53;14.644170092665869
Pont Marie (Cité des Arts);2.357376669044404, 48.85345986042778;Châtelet;2.3481609912345776, 48.85695346078533;7 variant 1;6:24;24.154903036422798
Châtelet;2.3481609912345776, 48.85695346078533;Pont Neuf;2.341776749148542, 48.85854633926832;7 variant 1;3:13;12.107284800149197
Pont Neuf;2.341776749148542, 48.85854633926832;Palais Royal - Musée du Louvre;2.3370872868854398, 48.86276538184415;7 variant 1;7:15;27.328876575685825
Palais Royal - Musée du Louvre;2.3370872868854398, 48.86276538184415;Pyramides;2.3344175359665558, 48.86588028991413;7 variant 1;5:19;20.051737093689656
Pyramides;2.3344175359665558, 48.86588028991413;Opéra;2.332572085877118, 48.87032626085252;7 variant 1;7:32;28.397827124950357
Opéra;2.332572085877118, 48.87032626085252;Chaussée d'Antin - La Fayette;2.333738594408701, 48.87313420577469;7 variant 1;4:46;17.937233660856073
Chaussée d'Antin - La Fayette;2.333738594408701, 48.87313420577469;Le Peletier;2.340206459456337, 48.87485179367072;7 variant 1;3:30;13.181506295532632
Le Peletier;2.340206459456337, 48.87485179367072;Cadet;2.344446309702274, 48.87596328507557;7 variant 1;2:17;8.585862599008943
Cadet;2.344446309702274, 48.87596328507557;Poissonnière;2.3487939912846394, 48.87707970751055;7 variant 1;2:19;8.699443892088244
Poissonnière;2.3487939912846394, 48.87707970751055;Gare de l'Est;2.358120525273069, 48.87627121454162;7 variant 1;3:10;11.923968759966783
Gare de l'Est;2.358120525273069, 48.87627121454162;Château Landon;2.3620179355106075, 48.87844145573239;7 variant 1;3:52;14.543718522179027
Château Landon;2.3620179355106075, 48.87844145573239;Louis Blanc;2.3650968074522214, 48.880895011629946;7 variant 1;4:15;16.042540900888227
Louis Blanc;2.3650968074522214, 48.880895011629946;Stalingrad;2.368996070723285, 48.88431508830977;7 variant 1;5:55;22.27801757468765
Stalingrad;2.368996070723285, 48.88431508830977;Riquet;2.373764152701256, 48.88810829453359;7 variant 1;6:35;24.848645104191164
Riquet;2.373764152701256, 48.88810829453359;Crimée;2.3770380600019925, 48.890814345621656;7 variant 1;4:42;17.706575157173667
Crimée;2.3770380600019925, 48.890814345621656;Corentin Cariou;2.382291557164633, 48.89467266005628;7 variant 1;6:45;25.448164324091
Corentin Cariou;2.382291557164633, 48.89467266005628;Porte de la Villette;2.385869033143345, 48.89780269235572;7 variant 1;5:26;20.456740500260494
Porte de la Villette;2.385869033143345, 48.89780269235572;Aubervilliers-Pantin Quatre Chemins;2.3922205712292195, 48.90375706036556;7 variant 1;10:18;38.82837569378673
Aubervilliers-Pantin Quatre Chemins;2.3922205712292195, 48.90375706036556;Fort d'Aubervilliers;2.404187821795194, 48.91470775289347;7 variant 1;18:59;71.6291693220385
Fort d'Aubervilliers;2.404187821795194, 48.91470775289347;La Courneuve - 8 Mai 1945;2.4102214036405085, 48.92024579662936;7 variant 1;9:37;36.29060323405225
Porte de la Villette;2.385869033143345, 48.89780269235572;Aubervilliers-Pantin Quatre Chemins;2.3922205712292195, 48.90375706036556;7 variant 2;10:18;38.82837569378673
Aubervilliers-Pantin Quatre Chemins;2.3922205712292195, 48.90375706036556;Fort d'Aubervilliers;2.404187821795194, 48.91470775289347;7 variant 2;18:59;71.6291693220385
Fort d'Aubervilliers;2.404187821795194, 48.91470775289347;La Courneuve - 8 Mai 1945;2.4102214036405085, 48.92024579662936;7 variant 2;9:37;36.29060323405225
Place d'Italie;2.355303769754901, 48.83154024475565;Tolbiac;2.357018567738162, 48.82615323734341;7 variant 3;9:7;34.35170759004088
Tolbiac;2.357018567738162, 48.82615323734341;Maison Blanche;2.358412946155939, 48.82214950607496;7 variant 3;6:46;25.533536899365856
Maison Blanche;2.358412946155939, 48.82214950607496;Le Kremlin-Bicêtre;2.362130413802561, 48.81025257278989;7 variant 3;20:6;75.84958262032129
Le Kremlin-Bicêtre;2.362130413802561, 48.81025257278989;Villejuif Léo Lagrange;2.3639317476477357, 48.80435318028833;7 variant 3;9:58;37.60713527906915
Villejuif Léo Lagrange;2.3639317476477357, 48.80435318028833;Villejuif Paul Vaillant-Couturier;2.368195583812103, 48.79630822122641;7 variant 3;13:36;51.33430097440361
Villejuif Paul Vaillant-Couturier;2.368195583812103, 48.79630822122641;Villejuif - Louis Aragon;2.367716899053842, 48.787572501132765;7 variant 3;14:45;55.656058944111294
La Courneuve - 8 Mai 1945;2.410008476572451, 48.92037064946693;Fort d'Aubervilliers;2.404075377271855, 48.91475665506255;7 variant 4;9:44;36.72952976881432
Fort d'Aubervilliers;2.404075377271855, 48.91475665506255;Aubervilliers-Pantin Quatre Chemins;2.392114382497849, 48.90379699038963;7 variant 4;19:0;71.6836727892608
Aubervilliers-Pantin Quatre Chemins;2.392114382497849, 48.90379699038963;Porte de la Villette;2.3857788171360426, 48.89786518171076;7 variant 4;10:15;38.68395065373642
Porte de la Villette;2.3857788171360426, 48.89786518171076;Corentin Cariou;2.382291557164633, 48.89467266005628;7 variant 4;5:31;20.820283233261264
Corentin Cariou;2.382291557164633, 48.89467266005628;Crimée;2.37693573698238, 48.8908857589288;7 variant 4;6:39;25.04336913143998
Crimée;2.37693573698238, 48.8908857589288;Riquet;2.373669464743196, 48.8881572620658;7 variant 4;4:44;17.84399061497373
Riquet;2.373669464743196, 48.8881572620658;Stalingrad;2.3688985490576733, 48.88437303056126;7 variant 4;6:35;24.794214614631073
Stalingrad;2.3688985490576733, 48.88437303056126;Louis Blanc;2.3643562491890786, 48.88124182075271;7 variant 4;5:29;20.6699701432695
Louis Blanc;2.3643562491890786, 48.88124182075271;Château Landon;2.3620450936034145, 48.87845059378512;7 variant 4;4:46;17.988326170382297
Château Landon;2.3620450936034145, 48.87845059378512;Gare de l'Est;2.358103056697664, 48.87636105433344;7 variant 4;3:44;14.07288026956797
Gare de l'Est;2.358103056697664, 48.87636105433344;Poissonnière;2.3487397513900734, 48.87716484925024;7 variant 4;3:11;11.954002189867335
Poissonnière;2.3487397513900734, 48.87716484925024;Cadet;2.344383883779656, 48.87604838013132;7 variant 4;2:19;8.706460000163538
Cadet;2.344383883779656, 48.87604838013132;Le Peletier;2.3401505597063736, 48.874959406040965;7 variant 4;2:15;8.465114730258504
Le Peletier;2.3401505597063736, 48.874959406040965;Chaussée d'Antin - La Fayette;2.333669568112413, 48.87320127201252;7 variant 4;3:34;13.40686184846668
Chaussée d'Antin - La Fayette;2.333669568112413, 48.87320127201252;Opéra;2.3324387808144875, 48.87030303390994;7 variant 4;4:55;18.516257347805933
Opéra;2.3324387808144875, 48.87030303390994;Pyramides;2.33429208315197, 48.86583012818995;7 variant 4;7:35;28.56957646593205
Pyramides;2.33429208315197, 48.86583012818995;Palais Royal - Musée du Louvre;2.337007354765684, 48.86268399776967;7 variant 4;5:22;20.25546335423849
Palais Royal - Musée du Louvre;2.337007354765684, 48.86268399776967;Pont Neuf;2.3417089232034765, 48.858456031111984;7 variant 4;7:16;27.386639719696337
Pont Neuf;2.3417089232034765, 48.858456031111984;Châtelet;2.348102094822081, 48.85686770157052;7 variant 4;3:13;12.08611783971341
Châtelet;2.348102094822081, 48.85686770157052;Pont Marie (Cité des Arts);2.357376669044404, 48.85345986042778;7 variant 4;6:17;23.675265577378248
Pont Marie (Cité des Arts);2.357376669044404, 48.85345986042778;Sully - Morland;2.3617517381263218, 48.85120791254347;7 variant 4;3:59;14.999653526311448
Sully - Morland;2.3617517381263218, 48.85120791254347;Jussieu;2.354798309820857, 48.84596333903808;7 variant 4;9:2;34.09609155415226
Jussieu;2.354798309820857, 48.84596333903808;Place Monge;2.3520055901754717, 48.842683564383904;7 variant 4;5:35;21.063105809667483
Place Monge;2.3520055901754717, 48.842683564383904;Censier - Daubenton;2.351495277596339, 48.84026600820119;7 variant 4;4:5;15.409588890939517
Censier - Daubenton;2.351495277596339, 48.84026600820119;Les Gobelins;2.352416801898276, 48.83584162234448;7 variant 4;7:29;28.200237975967227
Les Gobelins;2.352416801898276, 48.83584162234448;Place d'Italie;2.355303769754901, 48.83154024475565;7 variant 4;7:18;27.52229233717765
Place d'Italie;2.355303769754901, 48.83154024475565;Tolbiac;2.357018567738162, 48.82615323734341;7 variant 4;9:7;34.35170759004088
Tolbiac;2.357018567738162, 48.82615323734341;Maison Blanche;2.358412946155939, 48.82214950607496;7 variant 4;6:46;25.533536899365856
Maison Blanche;2.358412946155939, 48.82214950607496;Le Kremlin-Bicêtre;2.362130413802561, 48.81025257278989;7 variant 4;20:6;75.84958262032129
Le Kremlin-Bicêtre;2.362130413802561, 48.81025257278989;Villejuif Léo Lagrange;2.3639317476477357, 48.80435318028833;7 variant 4;9:58;37.60713527906915
Villejuif Léo Lagrange;2.3639317476477357, 48.80435318028833;Villejuif Paul Vaillant-Couturier;2.368195583812103, 48.79630822122641;7 variant 4;13:36;51.33430097440361
Villejuif Paul Vaillant-Couturier;2.368195583812103, 48.79630822122641;Villejuif - Louis Aragon;2.367716899053842, 48.787572501132765;7 variant 4;14:45;55.656058944111294
Villejuif - Louis Aragon;2.36783901176962, 48.78753717099888;Villejuif Paul Vaillant-Couturier;2.3683316015776423, 48.79631793416014;7 variant 5;14:50;55.94307016238234
Villejuif Paul Vaillant-Couturier;2.3683316015776423, 48.79631793416014;Villejuif Léo Lagrange;2.364068547658874, 48.80436739901952;7 variant 5;13:37;51.362951402224255
Villejuif Léo Lagrange;2.364068547658874, 48.80436739901952;Le Kremlin-Bicêtre;2.3622716933808072, 48.81028030813587;7 variant 5;10:0;37.69309767985986
Le Kremlin-Bicêtre;2.3622716933808072, 48.81028030813587;Maison Blanche;2.3585387043161337, 48.82216816831483;7 variant 5;20:5;75.79229414549326
Maison Blanche;2.3585387043161337, 48.82216816831483;Tolbiac;2.357318439213192, 48.82613686175372;7 variant 5;6:43;25.304455023937955
Tolbiac;2.357318439213192, 48.82613686175372;Place d'Italie;2.355330902236442, 48.83154938471729;7 variant 5;9:9;34.52473565791968
Place d'Italie;2.355330902236442, 48.83154938471729;Les Gobelins;2.3525311653622043, 48.83589170669027;7 variant 5;7:22;27.77512904184931
Les Gobelins;2.3525311653622043, 48.83589170669027;Censier - Daubenton;2.351626572605499, 48.84022624851393;7 variant 5;7:20;27.62763756902299
Censier - Daubenton;2.351626572605499, 48.84022624851393;Place Monge;2.3521548685787708, 48.842666385642886;7 variant 5;4:8;15.553902539615244
Place Monge;2.3521548685787708, 48.842666385642886;Jussieu;2.354798309820857, 48.84596333903808;7 variant 5;5:37;21.15437431772121
Jussieu;2.354798309820857, 48.84596333903808;Sully - Morland;2.361853169697248, 48.85127140839376;7 variant 5;9:9;34.512525957713066
Sully - Morland;2.361853169697248, 48.85127140839376;Pont Marie (Cité des Arts);2.357376669044404, 48.85345986042778;7 variant 5;3:53;14.644170092665869
Pont Marie (Cité des Arts);2.357376669044404, 48.85345986042778;Châtelet;2.3481609912345776, 48.85695346078533;7 variant 5;6:24;24.154903036422798
Châtelet;2.3481609912345776, 48.85695346078533;Pont Neuf;2.341776749148542, 48.85854633926832;7 variant 5;3:13;12.107284800149197
Pont Neuf;2.341776749148542, 48.85854633926832;Palais Royal - Musée du Louvre;2.3370872868854398, 48.86276538184415;7 variant 5;7:15;27.328876575685825
Palais Royal - Musée du Louvre;2.3370872868854398, 48.86276538184415;Pyramides;2.3344175359665558, 48.86588028991413;7 variant 5;5:19;20.051737093689656
Pyramides;2.3344175359665558, 48.86588028991413;Opéra;2.332572085877118, 48.87032626085252;7 variant 5;7:32;28.397827124950357
Opéra;2.332572085877118, 48.87032626085252;Chaussée d'Antin - La Fayette;2.333738594408701, 48.87313420577469;7 variant 5;4:46;17.937233660856073
Chaussée d'Antin - La Fayette;2.333738594408701, 48.87313420577469;Le Peletier;2.340206459456337, 48.87485179367072;7 variant 5;3:30;13.181506295532632
Le Peletier;2.340206459456337, 48.87485179367072;Cadet;2.344446309702274, 48.87596328507557;7 variant 5;2:17;8.585862599008943
Cadet;2.344446309702274, 48.87596328507557;Poissonnière;2.3487939912846394, 48.87707970751055;7 variant 5;2:19;8.699443892088244
